# rssi
-49
-63
-40
-60
-45
-39
-68
-41
-50
-43
-43
-47
-45
-50
-51
-56
-49
-56
-69
-48
-51
-51
-42
-43
-42
-38
-47
-53
-41
-35
-41
-51
-42
-35
-32
-32
-37
-31
-38
-47
