# rssi
-44
-47
-44
-45
-47
-44
-45
-45
-44
-46
-49
-45
-47
-48
-52
-47
-45
-45
-44
-45
-47
-57
-45
-45
-46
-58
-45
-45
-47
-47
-44
-47
-46
-47
-44
-44
-46
-45
-49
-43
