# rssi
-59
-54
-55
-55
-58
-58
-54
-54
-58
-53
-57
-60
-60
-62
-56
-67
-57
-58
-59
-53
-75
-60
-53
-53
-63
-59
-59
-65
-61
-54
-58
-52
-57
-53
-53
-51
-56
-53
-58
-51
-48
-57
-49
-50
-50
-53
-54
-47
-49
-47
-63
-46
-49
-52
-49
-46
-46
-49
-48
-52
-54
-57
-58
-52
-46
-50
-51
-52
-51
-62
