# rssi
-53
-64
-60
-54
-70
-60
-55
-65
-65
-54
-58
-53
-48
-68
-57
-51
-51
-46
-56
-57
-46
-59
-63
-51
-54
-62
-58
-65
-58
-50
-63
-62
-53
-52
-56
-48
-52
-63
-60
-62
-52
-59
-47
-49
-47
-50
-62
-47
-75
-62
-53
-74
-56
-56
-56
-51
-59
-53
-51
-51
-55
-51
-64
-54
-53
-54
-63
-78
-46
-53
-47
-58
