# rssi
-29
-34
-36
-34
-25
-19
-23
-33
-25
-25
-35
-32
-31
-35
-46
-41
-43
-50
-47
-44
-53
-52
-46
-43
-50
-59
-49
-52
-65
-51
-47
-60
-56
-54
-46
-62
-54
-62
-48
-60
