# rssi
-39
-40
-39
-40
-39
-39
-39
-39
-40
-39
-40
-39
-41
-36
-41
-40
-40
-39
-39
-45
-41
-46
-44
-45
-44
-44
-44
-47
-46
-43
-46
-45
-46
-48
-46
-45
-44
-49
-48
-53
-47
-45
-42
-47
-46
-45
-45
-43
-47
-46
-46
-48
-47
-44
-48
-49
-47
-61
-46
-49
-48
-51
-50
-48
-47
-45
-52
-51
-66
-50
-56
-47
-50
